datetime,production,sarima,lr,lr + arima,arima_hourly
29.04.2024 19:00,0,2.8423180722848e-06,0,-0.14779236,0.0000614
29.04.2024 20:00,0,8.70564956246985e-06,0,0,0
29.04.2024 21:00,0,0,0,0,0
29.04.2024 22:00,0,0,0,0,0.2153245
29.04.2024 23:00,0,0,0,0,0.472133211
30.04.2024 00:00,0,0,0,0,0.652923588
30.04.2024 01:00,0,0,0,0,0.773198358
30.04.2024 02:00,0,0,0,0,0.795579295
30.04.2024 03:00,0,0,0,0,0.812292722
30.04.2024 04:00,0,0,0,0,0.756345193
30.04.2024 05:00,0,0,0,0,0.696963367
30.04.2024 06:00,2.99,1.903313361,0.309054721,1.880497853,2.748048687
30.04.2024 07:00,5.33,4.250034374,3.572288971,4.87034779,5.157236595
30.04.2024 08:00,7.14,6.278861589,6.168738248,6.652710076,6.823969206
30.04.2024 09:00,6.75,6.939991509,7.058143711,7.176135661,7.806138097
30.04.2024 10:00,4.79,7.432510746,7.838070326,7.894755869,7.959763367
30.04.2024 11:00,8.5,8.097908146,7.781228424,7.578098912,8.122933351
30.04.2024 12:00,9.23,7.020972344,6.995446963,6.924819374,7.563451934
30.04.2024 13:00,8.78,5.522754788,6.420191023,6.420191023,6.969633666
30.04.2024 14:00,3.54,4.965826121,5.511344164,5.717420811,5.948036922
30.04.2024 15:00,0.07,3.351509661,3.978241093,4.319854146,4.359044806
30.04.2024 16:00,0.03,3.128926355,0.76184783,0.982326959,2.947333302
30.04.2024 17:00,0.07,0.752517046,0,-0.524165052,0.741545137
30.04.2024 18:00,0.03,0.061447632,0,-0.40412357,0.039704216
30.04.2024 19:00,0,-1.34E-06,0,-0.193118222,0.0000613
30.04.2024 20:00,0,-1.08E-05,0,0,0
30.04.2024 21:00,0,0,0,0,0
30.04.2024 22:00,0,0,0,0,0.214791633
30.04.2024 23:00,0,0,0,0,0.45964751
1.05.2024 00:00,0,0,0,0,0.612846647
1.05.2024 01:00,0,0,0,0,0.715317627
1.05.2024 02:00,0,0,0,0,0.806864505
1.05.2024 03:00,0,0,0,0,0.751705215
1.05.2024 04:00,0,0,0,0,0.774713397
1.05.2024 05:00,0,0,0,0,0.69579417
1.05.2024 06:00,0.61,2.107677914,0.303352983,1.874199069,2.726504354
1.05.2024 07:00,1.46,4.244697455,2.823138964,3.890751868,5.021417046
1.05.2024 08:00,3.47,5.385550794,4.701795444,5.065788755,6.402987537
1.05.2024 09:00,8,5.527432059,6.049715573,5.535642634,7.245936963
1.05.2024 10:00,7.52,8.614739402,6.339910301,6.55715304,8.072492125
1.05.2024 11:00,0.9,7.94251167,6.834641815,6.526044741,7.517058276
1.05.2024 12:00,0.81,6.876922026,6.022503217,6.61410709,7.74713397
1.05.2024 13:00,5.07,5.055696217,5.102309373,5.102309373,6.957941696
1.05.2024 14:00,7.22,3.195838458,3.814508496,3.662695915,5.78588024
1.05.2024 15:00,3.6,2.182000197,3.28522786,2.654277916,4.24941942
1.05.2024 16:00,1.02,2.593216811,0.93551839,1.119263943,2.745210679
1.05.2024 17:00,0.46,1.022222662,0,-0.506139054,0.927606892
1.05.2024 18:00,0.02,0.054039455,0,-0.319269273,0.038470727
1.05.2024 19:00,0,-2.24E-06,0,-0.073372891,0.0000613
1.05.2024 20:00,0,-7.55E-06,0,0,0
1.05.2024 21:00,0,0,0,0,0
1.05.2024 22:00,0,0,0,0,0.231658622
1.05.2024 23:00,0,0,0,0,0.479329773
2.05.2024 00:00,0,0,0,0,0.683978792
2.05.2024 01:00,0,0,0,0,0.748300702
2.05.2024 02:00,0,0,0,0,0.762184995
2.05.2024 03:00,0,0,0,0,0.787903398
2.05.2024 04:00,0,0,0,0,0.794205085
2.05.2024 05:00,0,0,0,0,0.745296389
2.05.2024 06:00,2.48,2.379936292,0.552535577,2.32904831,2.860437376
2.05.2024 07:00,4.85,4.482306637,3.55431778,4.964949041,5.10097622
2.05.2024 08:00,8.17,5.445120795,6.047289298,7.02824317,7.05755875
2.05.2024 09:00,8.6,6.202467525,7.548350928,7.374281161,7.546936063
2.05.2024 10:00,7.96,7.319366547,9.214503881,8.841717234,7.625589374
2.05.2024 11:00,6.78,8.000152942,8.833364298,8.93476993,7.879040097
2.05.2024 12:00,3.98,7.557544825,8.927745854,8.357954109,7.942050848
2.05.2024 13:00,5.63,6.50797169,8.362629193,8.362629193,7.452963893
2.05.2024 14:00,8.17,3.194449778,6.442888201,6.554296026,5.438511522
2.05.2024 15:00,7.83,1.59560921,4.950735681,4.336631016,3.076784899
2.05.2024 16:00,4.4,1.534876866,2.933783667,2.922483376,2.177708271
2.05.2024 17:00,1.23,0.69814358,2.047658559,1.628916822,0.639290397
2.05.2024 18:00,0.7,0.041378649,0.775337351,0.46706145,0.037394231
2.05.2024 19:00,0,-1.36E-06,0.505050715,0.39896495,0.0000612
2.05.2024 20:00,0,-3.79E-06,0,0,0
2.05.2024 21:00,0,0,0,0,0
2.05.2024 22:00,0,0,0,0,0.196612609
2.05.2024 23:00,0,0,0,0,0.386756169
3.05.2024 00:00,0,0,0,0,0.587963885
3.05.2024 01:00,0,0,0,0,0.75675825
3.05.2024 02:00,0,0,0,0,0.78185099
3.05.2024 03:00,0,0,0,0,0.661550475
3.05.2024 04:00,0,0,0,0,0.698796361
3.05.2024 05:00,0,0,0,0,0.703374434
3.05.2024 06:00,1.67,1.791088618,0.327385123,1.792428163,2.577616384
3.05.2024 07:00,2.91,3.29952129,2.997405656,3.576741229,4.282690538
3.05.2024 08:00,2.66,4.700861421,5.411578668,5.635451697,6.091296398
3.05.2024 09:00,2.69,6.464135728,6.404514827,6.588330632,7.633265999
3.05.2024 10:00,5,7.187173014,5.535535371,5.514582004,7.822028316
3.05.2024 11:00,4.21,4.868596365,5.58521881,4.615199147,6.615510856
3.05.2024 12:00,4.28,5.524244385,6.990293564,7.023832191,6.987963605
3.05.2024 13:00,6.35,6.379136706,7.252661195,7.252661195,7.033744339
3.05.2024 14:00,5.38,4.667186941,4.600641729,4.785732815,6.114902928
3.05.2024 15:00,4.76,1.919803536,2.833220279,2.76179141,4.151288527
3.05.2024 16:00,2.89,1.01401635,1.681623566,1.7487366,2.11657553
3.05.2024 17:00,0.96,0.615946318,0.511008324,0.241153829,0.656834958
3.05.2024 18:00,0.14,0.02603265,0,-0.260393901,0.03518415
3.05.2024 19:00,0,-7.60E-09,0,-0.175652093,0.0000611
3.05.2024 20:00,0,1.69579894941968e-06,0,0,0
3.05.2024 21:00,0,0,0,0,0
3.05.2024 22:00,0,0,0,0,0.20885023
3.05.2024 23:00,0,0,0,0,0.45298883
4.05.2024 00:00,0,0,0,0,0.683430447
4.05.2024 01:00,0,0,0,0,0.771493944
4.05.2024 02:00,0,0,0,0,0.785796878
4.05.2024 03:00,0,0,0,0,0.741435536
4.05.2024 04:00,0,0,0,0,0.690935356
4.05.2024 05:00,0,0,0,0,0.693330772
4.05.2024 06:00,2.26,2.032708168,0.279362219,1.880526864,2.730185538
4.05.2024 07:00,5.18,3.911260982,3.505980784,4.748605188,4.957963383
4.05.2024 08:00,7.35,6.38585609,5.861470091,6.821965321,7.109458999
4.05.2024 09:00,8.17,7.882624758,7.674617473,7.882503451,7.798177292
4.05.2024 10:00,8.28,6.917534329,6.666742121,6.767664148,7.8699417
4.05.2024 11:00,8.07,5.404557798,5.641850814,5.693995023,7.414361466
4.05.2024 12:00,8.95,4.470022474,6.568983384,7.16349013,6.909353558
4.05.2024 13:00,8.64,6.349703897,5.11657011,5.11657011,6.933307717
4.05.2024 14:00,7.43,6.549680187,5.792054733,5.467174229,6.416832415
4.05.2024 15:00,5.09,4.277381117,3.626751159,3.365729836,4.280750803
4.05.2024 16:00,3.35,2.082806163,1.32004184,1.620306918,2.751545256
4.05.2024 17:00,0.67,0.65525913,0.611900528,0.120785622,0.832378503
4.05.2024 18:00,0,0.293415991,0.02285135,-0.245257542,0.119729185
4.05.2024 19:00,0,-1.21E-07,0,-0.221723447,0.0000611
4.05.2024 20:00,0,7.39258690561366e-06,0,0,0
4.05.2024 21:00,0,0,0,0,0
4.05.2024 22:00,0,0,0,0,0.199808252
4.05.2024 23:00,0,0,0,0,0.397880808
5.05.2024 00:00,0,0,0,0,0.559928541
5.05.2024 01:00,0,0,0,0,0.696205957
5.05.2024 02:00,0,0,0,0,0.754713074
5.05.2024 03:00,0,0,0,0,0.720891968
5.05.2024 04:00,0,0,0,0,0.676105026
5.05.2024 05:00,0,0,0,0,0.697085015
5.05.2024 06:00,1.23,1.623975671,0,1.539975209,2.620366338
5.05.2024 07:00,1.14,3.111346537,1.913489751,2.605261303,4.410099383
5.05.2024 08:00,1.22,4.637390642,4.119244102,3.867591484,5.861912239
5.05.2024 09:00,3.14,6.077996557,5.174668332,5.090101578,7.044138202
5.05.2024 10:00,4.4,6.656957659,4.465362567,4.540657355,7.559365293
5.05.2024 11:00,3.02,4.080492397,4.2078105,4.025532301,7.208925778
5.05.2024 12:00,5.6,3.195054695,3.67374317,3.464353737,6.761050262
5.05.2024 13:00,5.15,5.756664735,4.331691992,4.331691992,6.970850149
5.05.2024 14:00,4.98,6.789190733,2.84777466,2.628918346,6.222838223
5.05.2024 15:00,2.67,5.402252284,1.586697536,0.978811566,4.312912999
5.05.2024 16:00,1.2,2.835222262,0.250141093,0.602154454,2.62626826
5.05.2024 17:00,0.35,0.902964286,0,-0.226835802,0.820786303
5.05.2024 18:00,0.04,0.283271578,0,-0.191932831,0.122345507
5.05.2024 19:00,0,1.99961568815077e-07,0,-0.124195966,0.000061
5.05.2024 20:00,0,-4.66E-06,0,0,0
5.05.2024 21:00,0,0,0,0,0
5.05.2024 22:00,0,0,0,0,0.205516157
5.05.2024 23:00,0,0,0,0,0.452023581
6.05.2024 00:00,0,0,0,0,0.650038038
6.05.2024 01:00,0,0,0,0,0.762613268
6.05.2024 02:00,0,0,0,0,0.781302839
6.05.2024 03:00,0,0,0,0,0.756025204
6.05.2024 04:00,0,0,0,0,0.7236258
6.05.2024 05:00,0,0,0,0,0.734732227
6.05.2024 06:00,3.19,2.135791664,0.78182912,2.410519954,2.676440298
6.05.2024 07:00,6.71,4.36582016,3.544930264,4.596577139,4.968413242
6.05.2024 08:00,8.32,6.095392969,5.723454301,6.636394494,6.777177925
6.05.2024 09:00,7.85,6.553538363,6.924452196,6.978176693,7.702590856
6.05.2024 10:00,8.59,7.148306548,8.131846529,8.053218671,7.823691787
6.05.2024 11:00,8.33,6.478149617,8.573140923,8.654638901,7.560258128
6.05.2024 12:00,9,6.054067315,8.647116512,8.58431412,7.236258
6.05.2024 13:00,9.23,7.056895375,8.671105288,8.671105288,7.347322273
6.05.2024 14:00,9.75,6.990126055,7.608952764,7.59364918,6.212787327
6.05.2024 15:00,8.1,5.764944936,6.044385769,5.656848782,4.481774343
6.05.2024 16:00,4.57,3.502830333,4.078074047,4.638905612,2.767975441
6.05.2024 17:00,1.2,0.921362617,2.474324796,2.23209284,0.764581796
6.05.2024 18:00,0.11,0.243612691,1.413237962,1.215778368,0.106634001
6.05.2024 19:00,0,-2.67E-07,0.971467881,0.785769565,0.0000609
6.05.2024 20:00,0,4.45274746347035e-06,0,0,0
6.05.2024 21:00,0,0,0,0,0
6.05.2024 22:00,0,0,0,0,0.188716949
6.05.2024 23:00,0,0,0,0,0.342305642
7.05.2024 00:00,0,0,0,0,0.511243303
7.05.2024 01:00,0,0,0,0,0.675062918
7.05.2024 02:00,0,0,0,0,0.741864267
7.05.2024 03:00,0,0,0,0,0.662799773
7.05.2024 04:00,0,0,0,0,0.69997411
7.05.2024 05:00,0,0,0,0,0.69347649
7.05.2024 06:00,2.9,1.682461903,1.620511581,3.161615585,2.510002775
7.05.2024 07:00,6.18,2.926790648,4.837432973,5.296985207,3.815588278
7.05.2024 08:00,7.05,3.577554147,7.461202759,7.117122547,5.347771599
7.05.2024 09:00,9.35,4.61123065,8.860789315,8.520492446,6.817112821
7.05.2024 10:00,9.01,5.803790551,9.003831845,8.968408211,7.428456669
7.05.2024 11:00,8.41,4.963194759,8.989082877,8.400229859,6.62800381
7.05.2024 12:00,8.16,6.290193552,8.711365981,8.364777859,6.999741102
7.05.2024 13:00,7.6,6.600124856,8.435900991,8.435900991,6.934764897
7.05.2024 14:00,6.99,5.872402835,7.98459752,8.040076181,6.228332871
7.05.2024 15:00,7.47,4.03265867,6.117929892,5.939443985,3.925318616
7.05.2024 16:00,4.16,2.363270503,4.29769869,4.795867942,2.353385663
7.05.2024 17:00,1.22,0.624907655,2.662254796,2.524447032,0.664836394
7.05.2024 18:00,0.1,0.055677431,1.640630444,1.466428159,0.09814003
7.05.2024 19:00,0,-3.29E-08,1.010277678,0.808059978,0.0000608
7.05.2024 20:00,0,1.27540006531248e-06,0,0,0
7.05.2024 21:00,0,0,0,0,0
7.05.2024 22:00,0,0,0,0,0.232227469
7.05.2024 23:00,0,0,0,0,0.469981226
8.05.2024 00:00,0,0,0,0,0.648436661
8.05.2024 01:00,0,0,0,0,0.73152132
8.05.2024 02:00,0,0,0,0,0.776460291
8.05.2024 03:00,0,0,0,0,0.73687225
8.05.2024 04:00,0,0,0,0,0.735944562
8.05.2024 05:00,0,0,0,0,0.743323189
8.05.2024 06:00,2.9,2.301602842,1.656769664,3.438139441,2.970848758
8.05.2024 07:00,6.42,4.501300862,5.112035798,6.543981273,5.185723457
8.05.2024 08:00,9.1,5.782826539,7.174382811,8.191608655,6.782716582
8.05.2024 09:00,9.85,6.440376119,8.66613388,8.508679204,7.399572581
8.05.2024 10:00,9.85,7.167201833,9.38858443,9.510731041,7.774567656
8.05.2024 11:00,9.89,6.564607201,9.237116517,9.101593605,7.368728577
8.05.2024 12:00,9.86,7.902673296,9.389711158,9.382373236,7.359445617
8.05.2024 13:00,9.85,7.762777535,9.011809995,9.011809995,7.433231885
8.05.2024 14:00,9.64,7.571917045,8.15847972,8.214950004,6.485740641
8.05.2024 15:00,7.53,5.515814122,6.392487612,6.517116088,4.859111942
8.05.2024 16:00,4.21,3.150138829,4.264229232,4.721769956,2.983499739
8.05.2024 17:00,1.22,0.778781422,2.663514514,2.194965161,0.843593795
8.05.2024 18:00,0.13,0.056476989,1.558562544,1.12453123,0.099647503
8.05.2024 19:00,0,2.57687448133564e-08,0.777425422,0.49243661,0.0000608
8.05.2024 20:00,0,-3.60E-07,0,0,0
8.05.2024 21:00,0,0,0,0,0
8.05.2024 22:00,0,0,0,0,0.212860762
8.05.2024 23:00,0,0,0,0,0.459601949
9.05.2024 00:00,0,0,0,0,0.636047311
9.05.2024 01:00,0,0,0,0,0.728502805
9.05.2024 02:00,0,0,0,0,0.784205748
9.05.2024 03:00,0,0,0,0,0.75923487
9.05.2024 04:00,0,0,0,0,0.740506066
9.05.2024 05:00,0,0,0,0,0.73764654
9.05.2024 06:00,2.61,2.517203924,1.588597898,3.115985215,2.817722306
9.05.2024 07:00,6.46,4.917452864,5.096094378,5.958941425,5.099724593
9.05.2024 08:00,8.45,5.798138543,6.939358584,6.855958379,6.669476445
9.05.2024 09:00,8.45,7.109258831,8.0490991,8.055756855,7.375342369
9.05.2024 10:00,7.3,7.567029164,7.824246305,7.83652114,7.85202667
9.05.2024 11:00,8.5,6.853958689,7.622902726,7.408841823,7.592354767
9.05.2024 12:00,6.73,7.70020913,7.493012095,7.617746257,7.405060659
9.05.2024 13:00,5.3,7.422949282,6.882194399,6.882194399,7.376465403
9.05.2024 14:00,6.95,7.297398036,5.958254146,5.932286977,6.891146903
9.05.2024 15:00,4.29,6.307422325,4.800865661,4.873767972,5.037051062
9.05.2024 16:00,3.56,3.449884141,2.951874758,3.305491926,3.090033376
9.05.2024 17:00,1.17,0.966584264,1.105342158,0.503963967,0.903143152
9.05.2024 18:00,0.16,0.086126104,0.163026387,-0.442694035,0.099691951
9.05.2024 19:00,0,1.8845663303369e-07,0,-0.4591751,0.0000607
9.05.2024 20:00,0,-9.38E-06,0,0,0
9.05.2024 21:00,0,0,0,0,0
9.05.2024 22:00,0,0,0,0,0.230108462
9.05.2024 23:00,0,0,0,0,0.508621972
10.05.2024 00:00,0,0,0,0,0.672640412
10.05.2024 01:00,0,0,0,0,0.805366592
10.05.2024 02:00,0,0,0,0,0.797576648
10.05.2024 03:00,0,0,0,0,0.781124273
10.05.2024 04:00,0,0,0,0,0.768504541
10.05.2024 05:00,0,0,0,0,0.77539111
10.05.2024 06:00,2.82,2.982282677,1.586883587,3.198251106,2.976413999
10.05.2024 07:00,6.29,6.425722653,5.138166732,6.17434065,5.615059298
10.05.2024 08:00,8.86,8.22578246,7.164836597,7.818601763,7.048657476
10.05.2024 09:00,9.85,9.123827237,8.607128012,8.865816637,8.148798781
10.05.2024 10:00,9.78,9.225255705,9.075838295,8.994262295,7.986120662
10.05.2024 11:00,9.64,8.976279682,9.03555135,8.915805883,7.811248786
10.05.2024 12:00,8.29,9.074594706,8.761250885,8.796136529,7.685045414
10.05.2024 13:00,6.97,8.957358598,7.953723084,7.953723084,7.753911096
10.05.2024 14:00,6.13,8.826817043,6.755651488,6.794107712,6.753293844
10.05.2024 15:00,3.94,7.672436602,5.621897114,5.836917964,5.288395801
10.05.2024 16:00,2.38,4.296106515,2.829445243,3.157069459,3.222533606
10.05.2024 17:00,1.5,1.214331354,1.133239933,0.435832847,0.951328583
10.05.2024 18:00,0.05,0.114774431,0.316107921,-0.291007232,0.103541817
10.05.2024 19:00,0,-4.02E-08,0,-0.513040673,0.0000606
10.05.2024 20:00,0,9.89431464120626e-07,0,0,0
10.05.2024 21:00,0,0,0,0,0
10.05.2024 22:00,0,0,0,0,0.259455765
10.05.2024 23:00,0,0,0,0,0.517567338
11.05.2024 00:00,0,0,0,0,0.671563953
11.05.2024 01:00,0,0,0,0,0.782426366
11.05.2024 02:00,0,0,0,0,0.777238806
11.05.2024 03:00,0,0,0,0,0.764055704
11.05.2024 04:00,0,0,0,0,0.744915931
11.05.2024 05:00,0,0,0,0,0.718207558
11.05.2024 06:00,2.51,2.785493233,1.254961642,2.653520851,3.306436142
11.05.2024 07:00,6.27,6.367889285,4.403049985,5.618816617,5.685425656
11.05.2024 08:00,9.07,8.260738349,6.933150372,7.370533119,7.03790123
11.05.2024 09:00,9.85,9.151070144,7.782918478,7.994232839,7.922148621
11.05.2024 10:00,9.54,8.597253574,9.051237649,8.994211406,7.783459746
11.05.2024 11:00,5.76,8.917286792,9.320380249,9.18832594,7.640563094
11.05.2024 12:00,2.25,8.132537004,9.289167376,9.21715793,7.449159313
11.05.2024 13:00,3.67,7.401344785,8.807354432,8.807354432,7.182075579
11.05.2024 14:00,1.91,7.81833444,7.78051543,7.806360661,7.118784888
11.05.2024 15:00,1.24,6.223453321,6.046476059,6.169233847,5.097522766
11.05.2024 16:00,0.78,3.937161296,2.45623949,2.864728195,3.222616985
11.05.2024 17:00,0.3,1.200099075,1.170675436,0.747100852,0.97884963
11.05.2024 18:00,0,0.133456595,0.100952612,-0.297766504,0.110716876
11.05.2024 19:00,0,-3.64E-07,0,-0.383078185,0.0000605
11.05.2024 20:00,0,1.02223352237297e-05,0,0,0
11.05.2024 21:00,0,0,0,0,0
11.05.2024 22:00,0,0,0,0,0.256789216
11.05.2024 23:00,0,0,0,0,0.53285143
12.05.2024 00:00,0,0,0,0,0.690514217
12.05.2024 01:00,0,0,0,0,0.812907985
12.05.2024 02:00,0,0,0,0,0.802160277
12.05.2024 03:00,0,0,0,0,0.78532611
12.05.2024 04:00,0,0,0,0,0.757018298
12.05.2024 05:00,0,0,0,0,0.721621803
12.05.2024 06:00,0,2.775008006,0.35857103,1.865488885,3.208242346
12.05.2024 07:00,0,6.3810068,2.956107558,4.051306705,5.825820617
12.05.2024 08:00,0,8.797000929,5.267132771,5.834493628,7.204663748
12.05.2024 09:00,0,9.404043619,6.735069663,6.825464449,8.238701914
12.05.2024 10:00,0,9.009625233,7.130777304,7.286099379,8.031902911
12.05.2024 11:00,0,9.347706749,7.006487448,6.832778801,7.853267148
12.05.2024 12:00,0,8.237856111,6.02426152,6.151047165,7.570182975
12.05.2024 13:00,0,7.254157549,5.862565484,5.862565484,7.216218033
12.05.2024 14:00,0,7.385804411,4.966316467,4.95005677,6.40350187
12.05.2024 15:00,0,5.068819506,3.692946742,3.838176723,4.973063194
12.05.2024 16:00,0,3.274435173,1.468720349,1.7150175,2.995215816
12.05.2024 17:00,0,1.315535047,0,-0.29650356,1.096220669
12.05.2024 18:00,0,0.107693712,0,-0.367845662,0.103001386
12.05.2024 19:00,0,7.97670972012148e-07,0,-0.270792039,0.0000605
12.05.2024 20:00,0,-8.82E-06,0,0,0
12.05.2024 21:00,0,0,0,0,0
12.05.2024 22:00,0,0,0,0,0.239608966
12.05.2024 23:00,0,0,0,0,0.542302663
13.05.2024 00:00,0,0,0,0,0.711332628
13.05.2024 01:00,0,0,0,0,0.781616731
13.05.2024 02:00,0,0,0,0,0.805924115
13.05.2024 03:00,0,0,0,0,0.720113583
13.05.2024 04:00,0,0,0,0,0.685670801
13.05.2024 05:00,0,0,0,0,0.665133614
13.05.2024 06:00,2.69,2.636524831,0.168097994,1.528141143,3.004438948
13.05.2024 07:00,5.75,6.330180209,2.264757611,3.57650321,5.849454413
13.05.2024 08:00,9.24,8.827266466,4.317148799,5.055908823,7.373819313
13.05.2024 09:00,8.88,9.453530646,5.83837854,5.821936856,7.899903357
13.05.2024 10:00,7.85,8.981933814,5.831659547,5.895270724,8.068234934
13.05.2024 11:00,8.36,7.77162305,6.632957418,5.949789064,7.201141869
13.05.2024 12:00,5.34,5.442201788,6.572259491,6.465030563,6.856708006
13.05.2024 13:00,4.04,5.182563396,6.171269409,6.171269409,6.651336138
13.05.2024 14:00,5.89,4.681208457,4.379673848,4.315128264,6.083492872
13.05.2024 15:00,5.32,2.963615914,2.943519902,2.72597858,4.264277787
13.05.2024 16:00,3.62,2.076813224,1.619646313,1.602063756,2.604930329
13.05.2024 17:00,1.3,0.928545079,0.862440092,0.347399266,0.837360436
13.05.2024 18:00,0.16,0.06122357,0,-0.409109992,0.089937881
13.05.2024 19:00,0,2.06236468631329e-07,0,-0.293003405,0.0000604
13.05.2024 20:00,0,-5.83E-06,0,0,0
13.05.2024 21:00,0,0,0,0,0
13.05.2024 22:00,0,0,0,0,0.201378761
13.05.2024 23:00,0,0,0,0,0.381523538
14.05.2024 00:00,0,0,0,0,0.503836073
14.05.2024 01:00,0,0,0,0,0.656106491
14.05.2024 02:00,0,0,0,0,0.71091207
14.05.2024 03:00,0,0,0,0,0.602530296
14.05.2024 04:00,0,0,0,0,0.621291126
14.05.2024 05:00,0,0,0,0,0.57371031
14.05.2024 06:00,2.59,1.59844023,0.091934345,1.194114454,2.503490082
14.05.2024 07:00,4.14,3.778995905,2.403500114,2.579682561,4.20250972
14.05.2024 08:00,7.6,5.398898385,4.84617315,4.160888662,5.251112797
14.05.2024 09:00,8.83,5.927794644,6.685373748,6.231032798,6.628594082
14.05.2024 10:00,7.44,5.809263812,8.469697099,7.735313875,7.116974998
14.05.2024 11:00,5.84,4.565993058,8.375138037,7.576161001,6.025308989
14.05.2024 12:00,7.78,3.065800632,8.307763584,8.855327572,6.21291126
14.05.2024 13:00,9.64,3.143846028,8.214290325,8.214290325,5.737103097
14.05.2024 14:00,9.7,2.345397096,7.33185146,7.60034278,4.897024693
14.05.2024 15:00,7.82,1.511416901,5.705999908,5.714401799,3.872743418
14.05.2024 16:00,4.55,0.922849136,4.072214656,3.955032337,2.127520668
14.05.2024 17:00,1.33,0.520620581,2.532404202,2.1832603,0.6752917
14.05.2024 18:00,0.14,0.014171016,1.556071492,1.269756015,0.078542935
14.05.2024 19:00,0,6.86490827880489e-08,0.946614501,0.769206313,0.0000603
14.05.2024 20:00,0,5.64331359585914e-07,0,0,0
14.05.2024 21:00,0,0,0,0,0
14.05.2024 22:00,0,0,0,0,0.217232172
14.05.2024 23:00,0,0,0,0,0.500187607
15.05.2024 00:00,0,0,0,0,0.700439701
15.05.2024 01:00,0,0,0,0,0.757113608
15.05.2024 02:00,0,0,0,0,0.769098624
15.05.2024 03:00,0,0,0,0,0.749888984
15.05.2024 04:00,0,0,0,0,0.646098468
15.05.2024 05:00,0,0,0,0,0.592844882
15.05.2024 06:00,2.94,1.782696097,0.722093128,2.141695181,2.7420105
15.05.2024 07:00,6.58,4.066675929,3.141179798,4.891077528,5.460601286
15.05.2024 08:00,9.13,6.249546179,5.322432893,7.224912556,7.275685668
15.05.2024 09:00,9.82,6.327775553,6.81656316,7.600681737,7.663079308
15.05.2024 10:00,9.87,5.830397993,8.301740463,8.629827176,7.955792945
15.05.2024 11:00,9.82,4.959317395,8.71904604,9.307569668,8.122927221
15.05.2024 12:00,7.92,2.761885587,8.152594259,8.090224335,7.563451934
15.05.2024 13:00,7.18,2.648403887,7.564558307,7.564558307,6.969633666
15.05.2024 14:00,6,2.883912221,6.722901296,7.170537032,5.948036922
15.05.2024 15:00,3.11,2.466986794,4.974852191,5.465598133,4.359044806
15.05.2024 16:00,2.5,1.660569986,2.600096216,2.959363507,2.947333302
15.05.2024 17:00,0.83,0.601981145,1.3514692,1.145523012,0.741545137
15.05.2024 18:00,0.28,0.063611131,0.661197937,0.382323423,0.039704216
15.05.2024 19:00,0,3.00325908464775e-07,0.113217857,-0.066306441,0.15
15.05.2024 20:00,0,4.7723380344789e-06,0,0,0
15.05.2024 21:00,0,0,0,0,0
15.05.2024 22:00,0,0,0,0,0
15.05.2024 23:00,0,0,0,0,0
